iteration,estimator,scoring,loss,mean_score,std_score,min_score,max_score,train_time,status,params
11,lightgbm.LGBMClassifier,accuracy,0.6071428571428572,0.39285714285714285,0.08144110179279557,0.25,0.5,3.686066928999935,ok,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8933226744338314, 'learning_rate': 0.2584490640362284, 'max_depth': 8, 'min_child_samples': 78, 'n_estimators': 4016, 'num_leaves': 47, 'reg_alpha': 0.06671166631530429, 'reg_lambda': 0.22437194539954153, 'subsample_for_bin': 70235, 'n_jobs': 5, 'random_state': 0}"
12,lightgbm.LGBMClassifier,accuracy,0.7214285714285714,0.2785714285714286,0.03499271061118827,0.25,0.32142857142857145,4.529338038000105,ok,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.677389324459839, 'learning_rate': 0.2326972056310098, 'max_depth': 15, 'min_child_samples': 431, 'n_estimators': 3470, 'num_leaves': 94, 'reg_alpha': 0.044439249156066674, 'reg_lambda': 0.03706479567873111, 'subsample_for_bin': 291402, 'n_jobs': 5, 'random_state': 0}"
13,lightgbm.LGBMClassifier,accuracy,0.7214285714285714,0.2785714285714286,0.03499271061118827,0.25,0.32142857142857145,6.253483346000053,ok,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8921240249199247, 'learning_rate': 0.021354927127310123, 'max_depth': 11, 'min_child_samples': 427, 'n_estimators': 8295, 'num_leaves': 72, 'reg_alpha': 1.0453970123999778, 'reg_lambda': 0.8460638481047843, 'subsample_for_bin': 163849, 'n_jobs': 5, 'random_state': 0}"
14,lightgbm.LGBMClassifier,accuracy,0.7214285714285714,0.2785714285714286,0.03499271061118827,0.25,0.32142857142857145,3.533099294000067,ok,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8259832265523847, 'learning_rate': 0.16923989719648846, 'max_depth': 9, 'min_child_samples': 155, 'n_estimators': 592, 'num_leaves': 61, 'reg_alpha': 1.0257846864089895, 'reg_lambda': 0.2619687956897191, 'subsample_for_bin': 80800, 'n_jobs': 5, 'random_state': 0}"
15,lightgbm.LGBMClassifier,accuracy,0.7214285714285714,0.2785714285714286,0.03499271061118827,0.25,0.32142857142857145,4.863337460000025,ok,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6881129713783652, 'learning_rate': 0.18171548503398152, 'max_depth': 13, 'min_child_samples': 167, 'n_estimators': 7581, 'num_leaves': 102, 'reg_alpha': 0.8448103393218591, 'reg_lambda': 0.28710873376531376, 'subsample_for_bin': 176330, 'n_jobs': 5, 'random_state': 0}"
16,lightgbm.LGBMClassifier,accuracy,0.7214285714285714,0.2785714285714286,0.03499271061118827,0.25,0.32142857142857145,3.5771574719999535,ok,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6544240606863196, 'learning_rate': 0.16164335296693996, 'max_depth': 12, 'min_child_samples': 438, 'n_estimators': 2295, 'num_leaves': 71, 'reg_alpha': 1.0918188805463709, 'reg_lambda': 0.45870313711568445, 'subsample_for_bin': 106897, 'n_jobs': 5, 'random_state': 0}"
17,lightgbm.LGBMClassifier,accuracy,0.6071428571428572,0.39285714285714285,0.08144110179279557,0.25,0.5,5.95875842199996,ok,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8093528391252374, 'learning_rate': 0.033393627933089816, 'max_depth': 17, 'min_child_samples': 302, 'n_estimators': 6842, 'num_leaves': 104, 'reg_alpha': 1.2202775840733997, 'reg_lambda': 0.4709538396787123, 'subsample_for_bin': 299084, 'n_jobs': 5, 'random_state': 0}"
18,lightgbm.LGBMClassifier,accuracy,0.6071428571428572,0.39285714285714285,0.08144110179279557,0.25,0.5,3.456753445000004,ok,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8441579949501536, 'learning_rate': 0.014944780193661949, 'max_depth': 10, 'min_child_samples': 401, 'n_estimators': 605, 'num_leaves': 118, 'reg_alpha': 0.33127128013244284, 'reg_lambda': 0.35289594033529237, 'subsample_for_bin': 250208, 'n_jobs': 5, 'random_state': 0}"
19,lightgbm.LGBMClassifier,accuracy,0.050000000000000044,0.95,0.04844521416518047,0.8928571428571429,1.0,7.036953319000077,ok,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.5912818528083059, 'learning_rate': 0.1069209634326592, 'max_depth': 3, 'min_child_samples': 23, 'n_estimators': 7140, 'num_leaves': 117, 'reg_alpha': 0.6176089278079688, 'reg_lambda': 0.9881502717732846, 'subsample_for_bin': 186515, 'n_jobs': 5, 'random_state': 0}"
20,lightgbm.LGBMClassifier,accuracy,0.6071428571428572,0.39285714285714285,0.08144110179279557,0.25,0.5,4.275079386000016,ok,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.861291696603946, 'learning_rate': 0.07682664388169434, 'max_depth': 6, 'min_child_samples': 399, 'n_estimators': 7280, 'num_leaves': 110, 'reg_alpha': 0.8456552381301863, 'reg_lambda': 0.9014443029623861, 'subsample_for_bin': 44874, 'n_jobs': 5, 'random_state': 0}"
