index,estimator,training score,validation score,scoring,features dropped
0,SVC,0.8124293785310736,0.792090395480226,accuracy,0
1,SVC,0.8124293785310736,0.792090395480226,accuracy,1
2,SVC,0.8124293785310736,0.792090395480226,accuracy,2
3,SVC,0.8121468926553673,0.792090395480226,accuracy,3
4,SVC,0.8118644067796611,0.792090395480226,accuracy,4
5,SVC,0.81045197740113,0.792090395480226,accuracy,5
6,SVC,0.8084745762711864,0.7898305084745763,accuracy,6
7,SVC,0.8084745762711864,0.7898305084745763,accuracy,7
8,SVC,0.8084745762711864,0.7898305084745763,accuracy,8
9,SVC,0.8084745762711864,0.7898305084745763,accuracy,9
10,SVC,0.8084745762711864,0.7898305084745763,accuracy,10
11,SVC,0.8084745762711864,0.7909604519774011,accuracy,11
12,SVC,0.8081920903954801,0.7909604519774011,accuracy,12
13,SVC,0.8070621468926553,0.7887005649717513,accuracy,13
14,SVC,0.8028248587570621,0.7853107344632768,accuracy,14
15,SVC,0.8028248587570621,0.7853107344632768,accuracy,15
16,SVC,0.8025423728813559,0.7853107344632768,accuracy,16
17,SVC,0.801412429378531,0.7853107344632768,accuracy,17
18,SVC,0.8033898305084746,0.7875706214689265,accuracy,18
19,SVC,0.8028248587570621,0.7887005649717513,accuracy,19
20,SVC,0.8008474576271187,0.7864406779661016,accuracy,20
21,SVC,0.7983050847457627,0.7853107344632768,accuracy,21
22,SVC,0.7971751412429379,0.784180790960452,accuracy,22
23,SVC,0.7946327683615818,0.7864406779661017,accuracy,23
24,SVC,0.7946327683615818,0.7830508474576272,accuracy,24
25,SVC,0.8310734463276835,0.8271186440677967,accuracy,25
26,SVC,0.8307909604519773,0.8282485875706215,accuracy,26
27,SVC,0.8313559322033898,0.8282485875706215,accuracy,27
28,SVC,0.8313559322033898,0.8293785310734464,accuracy,28
29,SVC,0.831638418079096,0.8293785310734464,accuracy,29
30,SVC,0.8324858757062147,0.8293785310734464,accuracy,30
31,SVC,0.8344632768361582,0.8293785310734464,accuracy,31
32,SVC,0.8338983050847457,0.831638418079096,accuracy,32
33,SVC,0.8081920903954802,0.8,accuracy,33
34,SVC,0.8070621468926553,0.801129943502825,accuracy,34
35,SVC,0.8042372881355933,0.7966101694915253,accuracy,35
36,SVC,0.8056497175141242,0.792090395480226,accuracy,36
37,SVC,0.8016949152542374,0.7966101694915254,accuracy,37
38,SVC,0.8031073446327683,0.7977401129943503,accuracy,38
39,SVC,0.7915254237288135,0.785310734463277,accuracy,39
40,SVC,0.7889830508474577,0.7785310734463277,accuracy,40
41,SVC,0.7841807909604519,0.784180790960452,accuracy,41
42,LGBMClassifier,0.9895480225988699,0.8338983050847457,accuracy,0
43,LGBMClassifier,0.9895480225988699,0.8338983050847457,accuracy,1
44,LGBMClassifier,0.9895480225988699,0.8338983050847457,accuracy,2
45,LGBMClassifier,0.9895480225988699,0.8338983050847457,accuracy,3
46,LGBMClassifier,0.9889830508474576,0.8293785310734464,accuracy,4
47,LGBMClassifier,0.9889830508474576,0.8293785310734464,accuracy,5
48,LGBMClassifier,0.9889830508474576,0.8293785310734464,accuracy,6
49,LGBMClassifier,0.9889830508474576,0.8293785310734464,accuracy,7
50,LGBMClassifier,0.9892655367231639,0.8327683615819209,accuracy,8
51,LGBMClassifier,0.9895480225988701,0.8293785310734464,accuracy,9
52,LGBMClassifier,0.9892655367231639,0.8293785310734464,accuracy,10
53,LGBMClassifier,0.9887005649717515,0.8327683615819208,accuracy,11
54,LGBMClassifier,0.9892655367231639,0.8293785310734464,accuracy,12
55,LGBMClassifier,0.9892655367231639,0.8293785310734464,accuracy,13
56,LGBMClassifier,0.9892655367231639,0.8282485875706215,accuracy,14
57,LGBMClassifier,0.9872881355932204,0.8248587570621468,accuracy,15
58,LGBMClassifier,0.9872881355932204,0.8248587570621468,accuracy,16
59,LGBMClassifier,0.9872881355932204,0.8248587570621468,accuracy,17
60,LGBMClassifier,0.9878531073446327,0.8192090395480227,accuracy,18
61,LGBMClassifier,0.9878531073446327,0.8192090395480227,accuracy,19
62,LGBMClassifier,0.9878531073446327,0.8192090395480227,accuracy,20
63,LGBMClassifier,0.9878531073446327,0.8192090395480227,accuracy,21
64,LGBMClassifier,0.9867231638418078,0.8293785310734462,accuracy,22
65,LGBMClassifier,0.9858757062146892,0.8225988700564972,accuracy,23
66,LGBMClassifier,0.9714689265536723,0.8271186440677966,accuracy,24
67,LGBMClassifier,0.9714689265536723,0.8271186440677966,accuracy,25
68,LGBMClassifier,0.9714689265536723,0.8271186440677966,accuracy,26
