index,estimator,training score,validation score,scoring,features dropped
0,LGBMClassifier,0.9895480225988699,0.831638418079096,accuracy,0
1,LGBMClassifier,0.9895480225988699,0.831638418079096,accuracy,1
2,LGBMClassifier,0.9895480225988699,0.831638418079096,accuracy,2
3,LGBMClassifier,0.9895480225988699,0.831638418079096,accuracy,3
4,LGBMClassifier,0.9895480225988699,0.831638418079096,accuracy,4
5,LGBMClassifier,0.9895480225988699,0.831638418079096,accuracy,5
6,LGBMClassifier,0.9889830508474576,0.8293785310734464,accuracy,6
7,LGBMClassifier,0.9889830508474576,0.8293785310734464,accuracy,7
8,LGBMClassifier,0.9889830508474576,0.8293785310734464,accuracy,8
9,LGBMClassifier,0.9892655367231639,0.8305084745762713,accuracy,9
10,LGBMClassifier,0.9895480225988701,0.8293785310734464,accuracy,10
11,LGBMClassifier,0.9895480225988701,0.8293785310734464,accuracy,11
12,LGBMClassifier,0.9881355932203391,0.8293785310734464,accuracy,12
13,LGBMClassifier,0.9889830508474576,0.8305084745762711,accuracy,13
14,LGBMClassifier,0.9889830508474576,0.8305084745762711,accuracy,14
15,LGBMClassifier,0.9889830508474576,0.8305084745762711,accuracy,15
16,LGBMClassifier,0.9889830508474576,0.8305084745762711,accuracy,16
17,LGBMClassifier,0.9889830508474576,0.8305084745762711,accuracy,17
18,LGBMClassifier,0.9875706214689266,0.831638418079096,accuracy,18
19,LGBMClassifier,0.9861581920903955,0.8282485875706215,accuracy,19
20,LGBMClassifier,0.985593220338983,0.8305084745762713,accuracy,20
21,LGBMClassifier,0.9858757062146892,0.8214689265536723,accuracy,21
22,LGBMClassifier,0.985593220338983,0.8248587570621471,accuracy,22
23,LGBMClassifier,0.9827683615819209,0.8101694915254237,accuracy,23
24,LGBMClassifier,0.9827683615819209,0.8101694915254237,accuracy,24
25,LGBMClassifier,0.9666666666666666,0.8022598870056499,accuracy,25
26,LGBMClassifier,0.9666666666666666,0.8022598870056499,accuracy,26
27,LGBMClassifier,0.9666666666666666,0.8022598870056499,accuracy,27
28,LGBMClassifier,0.9666666666666666,0.8022598870056499,accuracy,28
29,LGBMClassifier,0.9669491525423728,0.8067796610169493,accuracy,29
30,LGBMClassifier,0.9666666666666666,0.807909604519774,accuracy,30
31,LGBMClassifier,0.9666666666666666,0.807909604519774,accuracy,31
32,LGBMClassifier,0.9641242937853107,0.8112994350282486,accuracy,32
33,LGBMClassifier,0.9641242937853107,0.8112994350282486,accuracy,33
34,LGBMClassifier,0.9641242937853107,0.8112994350282486,accuracy,34
35,LGBMClassifier,0.9615819209039549,0.8056497175141242,accuracy,35
36,LGBMClassifier,0.9494350282485875,0.7954802259887005,accuracy,36
37,LGBMClassifier,0.8799435028248588,0.7751412429378531,accuracy,37
38,LGBMClassifier,0.8799435028248588,0.7751412429378531,accuracy,38
39,LGBMClassifier,0.7940677966101695,0.7898305084745763,accuracy,39
40,LGBMClassifier,0.7887005649717514,0.7887005649717513,accuracy,40
41,LGBMClassifier,0.7887005649717514,0.7887005649717513,accuracy,41
42,LogisticRegression,0.831638418079096,0.8022598870056499,accuracy,0
43,LogisticRegression,0.831638418079096,0.8033898305084748,accuracy,1
44,LogisticRegression,0.8319209039548022,0.8033898305084748,accuracy,2
45,LogisticRegression,0.8319209039548022,0.8033898305084748,accuracy,3
46,LogisticRegression,0.8310734463276835,0.8033898305084748,accuracy,4
47,LogisticRegression,0.8271186440677967,0.8022598870056499,accuracy,5
48,LogisticRegression,0.8254237288135592,0.801129943502825,accuracy,6
49,LogisticRegression,0.8231638418079097,0.8022598870056497,accuracy,7
50,LogisticRegression,0.8237288135593221,0.8033898305084746,accuracy,8
51,LogisticRegression,0.8228813559322035,0.8033898305084748,accuracy,9
52,LogisticRegression,0.8231638418079095,0.8033898305084746,accuracy,10
53,LogisticRegression,0.8231638418079095,0.8022598870056499,accuracy,11
54,LogisticRegression,0.826271186440678,0.8033898305084748,accuracy,12
55,LogisticRegression,0.81864406779661,0.8045197740112995,accuracy,13
56,LogisticRegression,0.8180790960451976,0.8056497175141244,accuracy,14
57,LogisticRegression,0.8177966101694913,0.8067796610169491,accuracy,15
58,LogisticRegression,0.8177966101694916,0.8056497175141244,accuracy,16
59,LogisticRegression,0.8172316384180791,0.8045197740112995,accuracy,17
60,LogisticRegression,0.8192090395480225,0.7988700564971752,accuracy,18
61,LogisticRegression,0.8189265536723163,0.801129943502825,accuracy,19
62,LogisticRegression,0.8189265536723163,0.8,accuracy,20
63,LogisticRegression,0.8203389830508474,0.8101694915254237,accuracy,21
64,LogisticRegression,0.8200564971751412,0.8112994350282486,accuracy,22
65,LogisticRegression,0.8158192090395481,0.807909604519774,accuracy,23
66,LogisticRegression,0.8138418079096045,0.8090395480225988,accuracy,24
67,LogisticRegression,0.7985875706214689,0.792090395480226,accuracy,25
68,LogisticRegression,0.7983050847457627,0.792090395480226,accuracy,26
69,LogisticRegression,0.7977401129943502,0.792090395480226,accuracy,27
70,LogisticRegression,0.7983050847457627,0.792090395480226,accuracy,28
71,LogisticRegression,0.7954802259887006,0.7887005649717513,accuracy,29
72,LogisticRegression,0.7954802259887006,0.7887005649717513,accuracy,30
73,LogisticRegression,0.7954802259887006,0.7887005649717513,accuracy,31
74,LogisticRegression,0.7918079096045197,0.7932203389830508,accuracy,32
75,LogisticRegression,0.7912429378531073,0.7920903954802261,accuracy,33
76,LogisticRegression,0.7909604519774012,0.7875706214689266,accuracy,34
77,LogisticRegression,0.7912429378531074,0.7875706214689266,accuracy,35
78,LogisticRegression,0.7844632768361582,0.7830508474576271,accuracy,36
79,LogisticRegression,0.7836158192090396,0.7830508474576272,accuracy,37
80,LogisticRegression,0.7819209039548023,0.7807909604519775,accuracy,38
81,LogisticRegression,0.7870056497175141,0.7864406779661017,accuracy,39
82,LogisticRegression,0.7887005649717514,0.7887005649717513,accuracy,40
83,LogisticRegression,0.7887005649717514,0.7887005649717513,accuracy,41
